1700590090.784311,10.0.0.1:47430,0,5,6,5
1700590090.811735,10.0.0.1:47416,,,50,101397
1700590090.811858,10.0.0.1:47414,,,25,27
1700590090.811888,10.0.0.1:47430,0,5,6,5
1700590090.834845,10.0.0.1:47416,,,50,101397
1700590090.834972,10.0.0.1:47414,,,25,27
1700590090.835108,10.0.0.1:47430,0,5,6,5
1700590090.861307,10.0.0.1:47416,,,50,101397
1700590090.861431,10.0.0.1:47414,,,25,27
1700590090.861476,10.0.0.1:47430,0,5,6,5
1700590090.885956,10.0.0.1:47416,,,50,101397
1700590090.886086,10.0.0.1:47414,,,25,27
1700590090.886115,10.0.0.1:47430,0,5,6,5
1700590090.912774,10.0.0.1:47416,,,50,101397
1700590090.912909,10.0.0.1:47414,,,26,27
1700590090.912939,10.0.0.1:47430,0,5,6,5
1700590090.938071,10.0.0.1:47416,,,50,101397
1700590090.938226,10.0.0.1:47414,,,26,27
1700590090.938255,10.0.0.1:47430,0,5,6,5
1700590090.963048,10.0.0.1:47416,,,50,101397
1700590090.963182,10.0.0.1:47414,,,26,27
1700590090.963252,10.0.0.1:47430,0,5,6,5
1700590090.987937,10.0.0.1:47416,,,50,101397
1700590090.988157,10.0.0.1:47414,,,26,27
1700590090.988186,10.0.0.1:47430,0,5,6,5
1700590091.013700,10.0.0.1:47416,,,50,101397
1700590091.013925,10.0.0.1:47414,,,26,27
1700590091.013977,10.0.0.1:47430,0,5,6,5
1700590091.039884,10.0.0.1:47416,,,50,101397
1700590091.040009,10.0.0.1:47414,,,26,27
1700590091.040038,10.0.0.1:47430,0,5,6,5
1700590091.065248,10.0.0.1:47416,,,50,101397
1700590091.065372,10.0.0.1:47414,,,26,27
1700590091.065401,10.0.0.1:47430,0,5,6,5
1700590091.088267,10.0.0.1:47416,,,56,28
1700590091.088390,10.0.0.1:47414,,,26,27
1700590091.088419,10.0.0.1:47430,0,5,6,5
1700590091.110705,10.0.0.1:47416,,,56,28
1700590091.110852,10.0.0.1:47414,,,26,27
1700590091.110881,10.0.0.1:47430,0,5,6,5
1700590091.135963,10.0.0.1:47416,,,56,28
1700590091.136178,10.0.0.1:47414,,,26,27
1700590091.136276,10.0.0.1:47430,0,5,6,5
1700590091.161571,10.0.0.1:47416,,,26,28
1700590091.161699,10.0.0.1:47414,,,26,27
1700590091.161728,10.0.0.1:47430,0,5,6,5
1700590091.186152,10.0.0.1:47416,,,26,28
1700590091.186283,10.0.0.1:47414,,,26,27
1700590091.186312,10.0.0.1:47430,0,5,6,5
1700590091.208773,10.0.0.1:47416,,,26,28
1700590091.208902,10.0.0.1:47414,,,26,27
1700590091.208931,10.0.0.1:47430,0,5,6,5
1700590091.231635,10.0.0.1:47416,,,26,28
1700590091.231800,10.0.0.1:47414,,,26,27
1700590091.231832,10.0.0.1:47430,0,5,6,5
1700590091.254676,10.0.0.1:47416,,,27,28
1700590091.254800,10.0.0.1:47414,,,26,27
1700590091.254828,10.0.0.1:47430,0,5,6,5
1700590091.281652,10.0.0.1:47416,,,27,28
1700590091.281793,10.0.0.1:47414,,,26,27
1700590091.281822,10.0.0.1:47430,0,5,6,5
1700590091.306971,10.0.0.1:47416,,,27,28
1700590091.307140,10.0.0.1:47414,,,26,27
1700590091.307169,10.0.0.1:47430,0,5,6,5
1700590091.333098,10.0.0.1:47416,,,27,28
1700590091.333222,10.0.0.1:47414,,,26,27
1700590091.333251,10.0.0.1:47430,0,5,6,5
1700590091.359581,10.0.0.1:47416,,,27,28
1700590091.359722,10.0.0.1:47414,,,26,27
1700590091.359751,10.0.0.1:47430,0,5,6,5
1700590091.383792,10.0.0.1:47416,,,27,28
1700590091.383960,10.0.0.1:47414,,,26,27
1700590091.383989,10.0.0.1:47430,0,5,6,5
1700590091.409390,10.0.0.1:47416,,,27,28
1700590091.409571,10.0.0.1:47414,,,26,27
1700590091.409608,10.0.0.1:47430,0,5,6,5
1700590091.434141,10.0.0.1:47416,,,27,28
1700590091.434266,10.0.0.1:47414,,,26,27
1700590091.434296,10.0.0.1:47430,0,5,6,5
1700590091.456494,10.0.0.1:47416,,,27,28
1700590091.456635,10.0.0.1:47414,,,26,27
1700590091.456687,10.0.0.1:47430,0,5,7,5
1700590091.481378,10.0.0.1:47416,,,27,28
1700590091.481653,10.0.0.1:47414,,,26,27
1700590091.481704,10.0.0.1:47430,0,5,7,5
1700590091.507580,10.0.0.1:47416,,,27,28
1700590091.507808,10.0.0.1:47414,,,27,27
1700590091.507854,10.0.0.1:47430,0,5,7,5
1700590091.532737,10.0.0.1:47416,,,27,28
1700590091.532860,10.0.0.1:47414,,,27,27
1700590091.532890,10.0.0.1:47430,0,5,7,5
1700590091.560267,10.0.0.1:47416,,,27,28
1700590091.560396,10.0.0.1:47414,,,27,27
1700590091.560425,10.0.0.1:47430,0,5,7,5
1700590091.584864,10.0.0.1:47416,,,27,28
1700590091.585016,10.0.0.1:47414,,,27,27
1700590091.585045,10.0.0.1:47430,0,5,7,5
1700590091.610460,10.0.0.1:47416,,,27,28
1700590091.610612,10.0.0.1:47414,,,27,27
1700590091.610641,10.0.0.1:47430,0,5,7,5
1700590091.634515,10.0.0.1:47416,,,27,28
1700590091.634669,10.0.0.1:47414,,,27,27
1700590091.634736,10.0.0.1:47430,0,5,7,5
1700590091.660210,10.0.0.1:47416,,,27,28
1700590091.660352,10.0.0.1:47414,,,27,27
1700590091.660382,10.0.0.1:47430,0,5,7,5
1700590091.684655,10.0.0.1:47416,,,27,28
1700590091.684782,10.0.0.1:47414,,,27,27
1700590091.684811,10.0.0.1:47430,0,5,7,5
1700590091.710776,10.0.0.1:47416,,,27,28
1700590091.710925,10.0.0.1:47414,,,27,27
1700590091.710955,10.0.0.1:47430,0,5,7,5
1700590091.736910,10.0.0.1:47416,,,27,28
1700590091.737039,10.0.0.1:47414,,,27,27
1700590091.737068,10.0.0.1:47430,0,5,7,5
1700590091.759362,10.0.0.1:47416,,,27,28
1700590091.759591,10.0.0.1:47414,,,27,27
1700590091.759630,10.0.0.1:47430,0,5,7,5
1700590091.781964,10.0.0.1:47416,,,27,28
1700590091.782090,10.0.0.1:47414,,,27,27
1700590091.782119,10.0.0.1:47430,0,5,7,5
1700590091.805860,10.0.0.1:47416,,,28,28
1700590091.805995,10.0.0.1:47414,,,27,27
1700590091.806027,10.0.0.1:47430,0,5,7,5
1700590091.832337,10.0.0.1:47416,,,28,28
1700590091.832474,10.0.0.1:47414,,,27,27
1700590091.832547,10.0.0.1:47430,0,5,7,5
1700590091.858918,10.0.0.1:47416,,,28,28
1700590091.859062,10.0.0.1:47414,,,27,27
1700590091.859091,10.0.0.1:47430,0,5,7,5
1700590091.887322,10.0.0.1:47416,,,28,28
1700590091.887455,10.0.0.1:47414,,,27,27
1700590091.887484,10.0.0.1:47430,0,5,7,5
1700590091.913633,10.0.0.1:47416,,,28,28
1700590091.913779,10.0.0.1:47414,,,27,27
1700590091.913809,10.0.0.1:47430,0,5,7,5
1700590091.938284,10.0.0.1:47416,,,28,28
1700590091.938446,10.0.0.1:47414,,,27,27
1700590091.938493,10.0.0.1:47430,0,5,7,5
1700590091.964302,10.0.0.1:47416,,,28,28
1700590091.964582,10.0.0.1:47414,,,27,27
1700590091.964619,10.0.0.1:47430,0,5,7,5
1700590091.989261,10.0.0.1:47416,,,28,28
1700590091.989673,10.0.0.1:47414,,,27,27
1700590091.989708,10.0.0.1:47430,0,5,7,5
1700590092.015055,10.0.0.1:47416,,,28,28
1700590092.015238,10.0.0.1:47414,,,27,27
1700590092.015267,10.0.0.1:47430,0,5,7,5
1700590092.040180,10.0.0.1:47416,,,28,28
1700590092.040302,10.0.0.1:47414,,,27,27
1700590092.040351,10.0.0.1:47430,0,5,7,5
1700590092.064054,10.0.0.1:47416,,,28,28
1700590092.064226,10.0.0.1:47414,,,27,27
1700590092.064256,10.0.0.1:47430,0,5,7,5
1700590092.088053,10.0.0.1:47416,,,28,28
1700590092.088177,10.0.0.1:47414,,,27,27
1700590092.088258,10.0.0.1:47430,0,5,7,5
1700590092.111678,10.0.0.1:47416,,,28,28
1700590092.111812,10.0.0.1:47414,,,27,27
1700590092.111863,10.0.0.1:47430,0,5,7,5
1700590092.134945,10.0.0.1:47416,,,28,28
1700590092.135104,10.0.0.1:47414,,,27,27
1700590092.135152,10.0.0.1:47430,0,5,7,5
1700590092.158957,10.0.0.1:47416,,,28,28
1700590092.159120,10.0.0.1:47414,,,27,27
1700590092.159154,10.0.0.1:47430,0,5,7,5
1700590092.181505,10.0.0.1:47416,,,28,28
1700590092.181628,10.0.0.1:47414,,,27,27
1700590092.181684,10.0.0.1:47430,0,5,7,5
1700590092.204640,10.0.0.1:47416,,,28,28
1700590092.204801,10.0.0.1:47414,,,27,27
1700590092.204870,10.0.0.1:47430,0,5,7,5
1700590092.228097,10.0.0.1:47416,,,28,28
1700590092.228257,10.0.0.1:47414,,,27,27
1700590092.228333,10.0.0.1:47430,0,5,7,5
1700590092.254233,10.0.0.1:47416,,,28,28
1700590092.254361,10.0.0.1:47414,,,27,27
1700590092.254390,10.0.0.1:47430,0,5,7,5
1700590092.282169,10.0.0.1:47416,,,28,28
1700590092.282302,10.0.0.1:47414,,,27,27
1700590092.282332,10.0.0.1:47430,0,5,7,5
1700590092.309793,10.0.0.1:47416,,,28,28
1700590092.309922,10.0.0.1:47414,,,27,27
1700590092.309952,10.0.0.1:47430,0,5,7,5
1700590092.335062,10.0.0.1:47416,,,28,28
1700590092.335233,10.0.0.1:47414,,,27,27
1700590092.335315,10.0.0.1:47430,0,5,7,5
1700590092.360027,10.0.0.1:47416,,,28,28
1700590092.360213,10.0.0.1:47414,,,27,27
1700590092.360259,10.0.0.1:47430,0,5,7,5
1700590092.387604,10.0.0.1:47416,,,28,28
1700590092.387746,10.0.0.1:47414,,,27,27
1700590092.387775,10.0.0.1:47430,0,5,7,5
1700590092.414215,10.0.0.1:47416,,,28,28
1700590092.414345,10.0.0.1:47414,,,27,27
1700590092.414374,10.0.0.1:47430,0,5,7,5
1700590092.440431,10.0.0.1:47416,,,28,28
1700590092.440564,10.0.0.1:47414,,,27,27
1700590092.440593,10.0.0.1:47430,0,5,8,5
1700590092.463590,10.0.0.1:47416,,,28,28
1700590092.463788,10.0.0.1:47414,,,27,27
1700590092.463818,10.0.0.1:47430,0,5,8,5
1700590092.487673,10.0.0.1:47416,,,28,28
1700590092.487796,10.0.0.1:47414,,,27,27
1700590092.487825,10.0.0.1:47430,0,5,8,5
1700590092.510160,10.0.0.1:47416,,,28,28
1700590092.510291,10.0.0.1:47414,,,27,27
1700590092.510320,10.0.0.1:47430,0,5,8,5
1700590092.534147,10.0.0.1:47416,,,28,28
1700590092.534306,10.0.0.1:47414,,,27,27
1700590092.534335,10.0.0.1:47430,0,5,8,5
1700590092.558809,10.0.0.1:47416,,,28,28
1700590092.558934,10.0.0.1:47414,,,27,27
1700590092.558962,10.0.0.1:47430,0,5,8,5
1700590092.582742,10.0.0.1:47416,,,28,28
1700590092.582867,10.0.0.1:47414,,,27,27
1700590092.582896,10.0.0.1:47430,0,5,8,5
1700590092.605240,10.0.0.1:47416,,,28,28
1700590092.605405,10.0.0.1:47414,,,27,27
1700590092.605433,10.0.0.1:47430,0,5,8,5
1700590092.627588,10.0.0.1:47416,,,28,28
1700590092.627766,10.0.0.1:47414,,,27,27
1700590092.627795,10.0.0.1:47430,0,5,8,5
1700590092.650774,10.0.0.1:47416,,,28,28
1700590092.650903,10.0.0.1:47414,,,27,27
1700590092.650933,10.0.0.1:47430,0,5,8,5
1700590092.678121,10.0.0.1:47416,,,28,28
1700590092.678250,10.0.0.1:47414,,,27,27
1700590092.678283,10.0.0.1:47430,0,5,8,5
1700590092.701839,10.0.0.1:47416,,,28,28
1700590092.701983,10.0.0.1:47414,,,27,27
1700590092.702028,10.0.0.1:47430,0,5,8,5
1700590092.727407,10.0.0.1:47416,,,28,28
1700590092.727535,10.0.0.1:47414,,,27,27
1700590092.727677,10.0.0.1:47430,0,5,8,5
1700590092.752746,10.0.0.1:47416,,,28,28
1700590092.752873,10.0.0.1:47414,,,27,27
1700590092.752902,10.0.0.1:47430,0,5,8,5
1700590092.779713,10.0.0.1:47416,,,28,28
1700590092.779840,10.0.0.1:47414,,,27,27
1700590092.779892,10.0.0.1:47430,0,5,8,5
1700590092.803946,10.0.0.1:47416,,,28,28
1700590092.804104,10.0.0.1:47414,,,27,27
1700590092.804133,10.0.0.1:47430,0,5,8,5
1700590092.827432,10.0.0.1:47416,,,28,28
1700590092.827565,10.0.0.1:47414,,,27,27
1700590092.827594,10.0.0.1:47430,0,5,8,5
1700590092.851010,10.0.0.1:47416,,,28,28
1700590092.851133,10.0.0.1:47414,,,27,27
1700590092.851161,10.0.0.1:47430,0,5,8,5
1700590092.872716,10.0.0.1:47416,,,28,28
1700590092.872846,10.0.0.1:47414,,,27,27
1700590092.872875,10.0.0.1:47430,0,5,9,5
1700590092.896066,10.0.0.1:47416,,,28,28
1700590092.896191,10.0.0.1:47414,,,27,27
1700590092.896238,10.0.0.1:47430,0,5,9,5
1700590092.918763,10.0.0.1:47416,,,28,28
1700590092.918904,10.0.0.1:47414,,,27,27
1700590092.918934,10.0.0.1:47430,0,5,9,5
1700590092.940900,10.0.0.1:47416,,,28,28
1700590092.941024,10.0.0.1:47414,,,27,27
1700590092.941054,10.0.0.1:47430,0,5,9,5
1700590092.967223,10.0.0.1:47416,,,28,28
1700590092.967349,10.0.0.1:47414,,,27,27
1700590092.967378,10.0.0.1:47430,0,5,9,5
1700590092.992946,10.0.0.1:47416,,,28,28
1700590092.993075,10.0.0.1:47414,,,27,27
1700590092.993108,10.0.0.1:47430,0,5,9,5
1700590093.019074,10.0.0.1:47416,,,28,28
1700590093.019232,10.0.0.1:47414,,,27,27
1700590093.019266,10.0.0.1:47430,0,5,9,5
1700590093.043559,10.0.0.1:47416,,,28,28
1700590093.043739,10.0.0.1:47414,,,27,27
1700590093.043770,10.0.0.1:47430,0,5,9,5
1700590093.070115,10.0.0.1:47416,,,28,28
1700590093.070268,10.0.0.1:47414,,,27,27
1700590093.070300,10.0.0.1:47430,0,5,9,5
1700590093.094306,10.0.0.1:47416,,,28,28
1700590093.094434,10.0.0.1:47414,,,27,27
1700590093.094463,10.0.0.1:47430,0,5,9,5
1700590093.121193,10.0.0.1:47416,,,28,28
1700590093.121328,10.0.0.1:47414,,,27,27
1700590093.121357,10.0.0.1:47430,0,5,9,5
1700590093.144804,10.0.0.1:47416,,,28,28
1700590093.144931,10.0.0.1:47414,,,27,27
1700590093.144961,10.0.0.1:47430,0,5,9,5
1700590093.172140,10.0.0.1:47416,,,28,28
1700590093.172299,10.0.0.1:47414,,,27,27
1700590093.172328,10.0.0.1:47430,0,5,9,5
1700590093.195858,10.0.0.1:47416,,,28,28
1700590093.196011,10.0.0.1:47414,,,27,27
1700590093.196040,10.0.0.1:47430,0,5,9,5
1700590093.218570,10.0.0.1:47416,,,28,28
1700590093.218709,10.0.0.1:47414,,,27,27
1700590093.218748,10.0.0.1:47430,0,5,9,5
1700590093.241819,10.0.0.1:47416,,,28,28
1700590093.241984,10.0.0.1:47414,,,27,27
1700590093.242012,10.0.0.1:47430,0,5,9,5
1700590093.266522,10.0.0.1:47416,,,28,28
1700590093.266690,10.0.0.1:47414,,,27,27
1700590093.266719,10.0.0.1:47430,0,5,9,5
1700590093.289807,10.0.0.1:47416,,,28,28
1700590093.289939,10.0.0.1:47414,,,27,27
1700590093.289975,10.0.0.1:47430,0,5,9,5
1700590093.313888,10.0.0.1:47416,,,28,28
1700590093.314022,10.0.0.1:47414,,,27,27
1700590093.314051,10.0.0.1:47430,0,5,9,5
1700590093.339076,10.0.0.1:47416,,,28,28
1700590093.339435,10.0.0.1:47414,,,27,27
1700590093.339469,10.0.0.1:47430,0,5,10,5
1700590093.371834,10.0.0.1:47416,,,28,28
1700590093.371962,10.0.0.1:47414,,,27,27
1700590093.371991,10.0.0.1:47430,0,5,10,5
1700590093.397868,10.0.0.1:47416,,,28,28
1700590093.398039,10.0.0.1:47414,,,27,27
1700590093.398074,10.0.0.1:47430,0,5,10,5
1700590093.422335,10.0.0.1:47416,,,28,28
1700590093.422479,10.0.0.1:47414,,,27,27
1700590093.422508,10.0.0.1:47430,0,5,10,5
1700590093.446230,10.0.0.1:47416,,,28,28
1700590093.446370,10.0.0.1:47414,,,27,27
1700590093.446400,10.0.0.1:47430,0,5,10,5
1700590093.471009,10.0.0.1:47416,,,28,28
1700590093.471132,10.0.0.1:47414,,,27,27
1700590093.471363,10.0.0.1:47430,0,5,10,5
1700590093.497087,10.0.0.1:47416,,,28,28
1700590093.497237,10.0.0.1:47414,,,27,27
1700590093.497319,10.0.0.1:47430,0,5,10,5
1700590093.524950,10.0.0.1:47416,,,28,28
1700590093.525153,10.0.0.1:47414,,,27,27
1700590093.525192,10.0.0.1:47430,0,5,10,5
1700590093.552708,10.0.0.1:47416,,,28,28
1700590093.552846,10.0.0.1:47414,,,27,27
1700590093.552875,10.0.0.1:47430,0,5,10,5
1700590093.576829,10.0.0.1:47416,,,28,28
1700590093.576964,10.0.0.1:47414,,,27,27
1700590093.576993,10.0.0.1:47430,0,5,10,5
1700590093.600500,10.0.0.1:47416,,,28,28
1700590093.600624,10.0.0.1:47414,,,27,27
1700590093.600654,10.0.0.1:47430,0,5,10,5
1700590093.623310,10.0.0.1:47416,,,28,28
1700590093.623478,10.0.0.1:47414,,,27,27
1700590093.623542,10.0.0.1:47430,0,5,10,5
1700590093.645842,10.0.0.1:47416,,,28,28
1700590093.645986,10.0.0.1:47414,,,27,27
1700590093.646015,10.0.0.1:47430,0,5,10,5
1700590093.669427,10.0.0.1:47416,,,28,28
1700590093.669574,10.0.0.1:47414,,,27,27
1700590093.669603,10.0.0.1:47430,0,5,10,5
1700590093.692714,10.0.0.1:47416,,,28,28
1700590093.692838,10.0.0.1:47414,,,27,27
1700590093.692868,10.0.0.1:47430,0,5,10,5
1700590093.718093,10.0.0.1:47416,,,28,28
1700590093.718220,10.0.0.1:47414,,,27,27
1700590093.718250,10.0.0.1:47430,0,5,10,5
